Country,Code,Year,Renewable electricity (% electricity production)
Italy,ITA,1994,21.08944653
Italy,ITA,1995,17.46600158
Italy,ITA,1996,19.30801427
Italy,ITA,1997,18.74300271
Italy,ITA,1998,18.32252469
Italy,ITA,1999,19.79325375
Italy,ITA,2000,18.84819275
Italy,ITA,2001,19.98867206
Italy,ITA,2002,17.40880331
Italy,ITA,2003,16.37080041
Italy,ITA,2004,18.21338373
Italy,ITA,2005,16.31821857
Italy,ITA,2006,16.45644494
Italy,ITA,2007,15.48072493
Italy,ITA,2008,18.55119336
Italy,ITA,2009,24.01893631
Italy,ITA,2010,25.76035987
Italy,ITA,2011,27.59472872
Italy,ITA,2012,31.02039032
Italy,ITA,2013,38.90534856
Italy,ITA,2014,43.39160638
Jamaica,JAM,1990,7.567127746
Jamaica,JAM,1991,6.735751295
Jamaica,JAM,1992,4.47611903
Jamaica,JAM,1993,5.249274598
Jamaica,JAM,1994,5.507853403
Jamaica,JAM,1995,5.163835992
Jamaica,JAM,1996,5.879430275
Jamaica,JAM,1997,5.931254996
Jamaica,JAM,1998,4.922839506
Jamaica,JAM,1999,4.8267514
Jamaica,JAM,2000,4.844081138
Jamaica,JAM,2001,3.455528846
Jamaica,JAM,2002,2.249783675
Jamaica,JAM,2003,2.518891688
Jamaica,JAM,2004,3.283912983
Jamaica,JAM,2005,3.691727297
Jamaica,JAM,2006,3.947544494
Jamaica,JAM,2007,4.969979987
Jamaica,JAM,2008,6.13931523
Jamaica,JAM,2009,7.366984993
Jamaica,JAM,2010,7.685185185
Jamaica,JAM,2011,8.726523133
Jamaica,JAM,2012,10.92415871
Jamaica,JAM,2013,9.842223892
Jamaica,JAM,2014,9.772065955
Japan,JPN,1990,11.25473751
Japan,JPN,1991,11.85673487
Japan,JPN,1992,10.16288776
Japan,JPN,1993,11.45452775
Japan,JPN,1994,7.993026253
Japan,JPN,1995,9.416323187
Japan,JPN,1996,9.146209229
Japan,JPN,1997,9.85379466
Japan,JPN,1998,9.929944802
Japan,JPN,1999,9.224743268
Japan,JPN,2000,9.116049011
Japan,JPN,2001,8.965438076
Japan,JPN,2002,8.708705683
Japan,JPN,2003,10.02210957
Japan,JPN,2004,9.795827169
Japan,JPN,2005,8.407113732
Japan,JPN,2006,9.449098226
Japan,JPN,2007,8.201786899
Japan,JPN,2008,8.789326611
Japan,JPN,2009,9.145716508
Japan,JPN,2010,10.53764649
Japan,JPN,2011,11.4700508
Japan,JPN,2012,11.20194411
Japan,JPN,2013,12.21411031
Japan,JPN,2014,14.02759939
Jordan,JOR,1990,0.329851567
Jordan,JOR,1991,0.214822771
Jordan,JOR,1992,0.361827227
Jordan,JOR,1993,0.483091787
Jordan,JOR,1994,0.295508274
Jordan,JOR,1995,0.338319088
Jordan,JOR,1996,0.379663255
Jordan,JOR,1997,0.319284802
Jordan,JOR,1998,0.23721275
Jordan,JOR,1999,0.240079085
Jordan,JOR,2000,0.569491525
Jordan,JOR,2001,0.67558617
Jordan,JOR,2002,0.750122971
Jordan,JOR,2003,0.625469102
Jordan,JOR,2004,0.691424111
Jordan,JOR,2005,0.673296043
Jordan,JOR,2006,0.539568345
Jordan,JOR,2007,0.569186986
Jordan,JOR,2008,0.534759358
Jordan,JOR,2009,0.483464126
Jordan,JOR,2010,0.494010963
Jordan,JOR,2011,0.450604219
Jordan,JOR,2012,0.421788383
Jordan,JOR,2013,0.370735098
Jordan,JOR,2014,0.362239297
Kazakhstan,KAZ,1990,8.429943121
Kazakhstan,KAZ,1991,8.373650912
Kazakhstan,KAZ,1992,8.302197071
Kazakhstan,KAZ,1993,9.850989102
Kazakhstan,KAZ,1994,13.82441978
Kazakhstan,KAZ,1995,12.49756229
Kazakhstan,KAZ,1996,12.41742606
Kazakhstan,KAZ,1997,12.49807692
Kazakhstan,KAZ,1998,12.49567606
Kazakhstan,KAZ,1999,12.91001726
Kazakhstan,KAZ,2000,14.67344712
Kazakhstan,KAZ,2001,14.21284978
Kazakhstan,KAZ,2002,15.23773611
Kazakhstan,KAZ,2003,13.50483826
Kazakhstan,KAZ,2004,12.03525282
Kazakhstan,KAZ,2005,11.57899391
Kazakhstan,KAZ,2006,10.84053198
Kazakhstan,KAZ,2007,10.66738035
Kazakhstan,KAZ,2008,9.287039227
Kazakhstan,KAZ,2009,8.739677296
Kazakhstan,KAZ,2010,9.706458873
Kazakhstan,KAZ,2011,9.10424318
Kazakhstan,KAZ,2012,8.231250741
Kazakhstan,KAZ,2013,7.505383854
Kazakhstan,KAZ,2014,7.877755358
Kenya,KEN,1990,92.85935085
Kenya,KEN,1991,95.34071054
Kenya,KEN,1992,95.71303587
Kenya,KEN,1993,96.37721239
Kenya,KEN,1994,94.26386233
Kenya,KEN,1995,89.83133708
Kenya,KEN,1996,90.50292398
Kenya,KEN,1997,83.43353373
Kenya,KEN,1998,81.98354266
Kenya,KEN,1999,66.38067284
Kenya,KEN,2000,46.9795307
Kenya,KEN,2001,66.59282233
Kenya,KEN,2002,78.0167778
Kenya,KEN,2003,83.61411953
Kenya,KEN,2004,74.98603092
Kenya,KEN,2005,71.66236003
Kenya,KEN,2006,70.34087289
Kenya,KEN,2007,71.60055564
Kenya,KEN,2008,63.13069909
Kenya,KEN,2009,55.29151292
Kenya,KEN,2010,69.06951582
Kenya,KEN,2011,66.87298517
Kenya,KEN,2012,74.77653973
Kenya,KEN,2013,69.28796755
Kenya,KEN,2014,81.48628213
Kiribati,KIR,1990,0
Kiribati,KIR,1991,0
Kiribati,KIR,1992,0
Kiribati,KIR,1993,0
Kiribati,KIR,1994,0
Kiribati,KIR,1995,0
Kiribati,KIR,1996,0
Kiribati,KIR,1997,0
Kiribati,KIR,1998,0
Kiribati,KIR,1999,0
Kiribati,KIR,2000,0
Kiribati,KIR,2001,0
Kiribati,KIR,2002,0
Kiribati,KIR,2003,0
Kiribati,KIR,2004,0
Kiribati,KIR,2005,0
Kiribati,KIR,2006,0
Kiribati,KIR,2007,0
Kiribati,KIR,2008,0
Kiribati,KIR,2009,0
Kiribati,KIR,2010,0
Kiribati,KIR,2011,0
Kiribati,KIR,2012,0
Kiribati,KIR,2013,0
Kiribati,KIR,2014,0
Kosovo,OWID_KOS,2000,1.75853906
Kosovo,OWID_KOS,2001,1.390374332
Kosovo,OWID_KOS,2002,1.399730821
Kosovo,OWID_KOS,2003,1.432506887
Kosovo,OWID_KOS,2004,2.768250857
Kosovo,OWID_KOS,2005,2.512337371
Kosovo,OWID_KOS,2006,2.277852954
Kosovo,OWID_KOS,2007,1.944157187
Kosovo,OWID_KOS,2008,1.472297559
Kosovo,OWID_KOS,2009,2.411575563
Kosovo,OWID_KOS,2010,3.037925697
Kosovo,OWID_KOS,2011,1.810032753
Kosovo,OWID_KOS,2012,1.615345785
Kosovo,OWID_KOS,2013,2.191570881
Kosovo,OWID_KOS,2014,2.777777778
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Kuwait,KWT,2000,0
Kuwait,KWT,2001,0
Kuwait,KWT,2002,0
Kuwait,KWT,2003,0
Kuwait,KWT,2004,0
Kuwait,KWT,2005,0
Kuwait,KWT,2006,0
Kuwait,KWT,2007,0
Kuwait,KWT,2008,0
Kuwait,KWT,2009,0
Kuwait,KWT,2010,0
Kuwait,KWT,2011,0
Kuwait,KWT,2012,0
Kuwait,KWT,2013,0
Kuwait,KWT,2014,0
Kyrgyzstan,KGZ,1990,63.47571828
Kyrgyzstan,KGZ,1991,63.9740491
Kyrgyzstan,KGZ,1992,66.71984916
Kyrgyzstan,KGZ,1993,79.32419453
Kyrgyzstan,KGZ,1994,89.58508443
Kyrgyzstan,KGZ,1995,77.82989149
Kyrgyzstan,KGZ,1996,77.91340835
Kyrgyzstan,KGZ,1997,76.54182709
Kyrgyzstan,KGZ,1998,79.83139301
Kyrgyzstan,KGZ,1999,85.90024761
Kyrgyzstan,KGZ,2000,85.89511754
Kyrgyzstan,KGZ,2001,85.90766079
Kyrgyzstan,KGZ,2002,85.90840463
Kyrgyzstan,KGZ,2003,85.906854
Kyrgyzstan,KGZ,2004,85.8794003
Kyrgyzstan,KGZ,2005,85.8773756
Kyrgyzstan,KGZ,2006,85.8775735
Kyrgyzstan,KGZ,2007,85.87997303
Kyrgyzstan,KGZ,2008,85.87666469
Kyrgyzstan,KGZ,2009,92.18623116
Kyrgyzstan,KGZ,2010,91.80165289
Kyrgyzstan,KGZ,2011,93.27747724
Kyrgyzstan,KGZ,2012,93.47969409
Kyrgyzstan,KGZ,2013,93.47655414
Kyrgyzstan,KGZ,2014,91.2572056
Laos,LAO,1990,94.87756994
Laos,LAO,1991,94.88011913
Laos,LAO,1992,94.58991696
Laos,LAO,1993,95.53415504
Laos,LAO,1994,96.53658677
Laos,LAO,1995,96.18790744
Laos,LAO,1996,96.66882754
Laos,LAO,1997,96.59200462
Laos,LAO,1998,92.45806782
Laos,LAO,1999,91.47560342
Laos,LAO,2000,86.76549874
Laos,LAO,2001,86.57366064
Laos,LAO,2002,86.24573939
Laos,LAO,2003,86.14101889
Laos,LAO,2004,86.69779516
Laos,LAO,2005,87.10029038
Laos,LAO,2006,87.29374498
Laos,LAO,2007,92.23392837
Laos,LAO,2008,92.80862625
Laos,LAO,2009,92.2566961
Laos,LAO,2010,92.0107865
Laos,LAO,2011,92.1103914
Laos,LAO,2012,92.1103914
Laos,LAO,2013,93.2900917
Laos,LAO,2014,93.15068493
Latin America & Caribbean,,1990,64.20998651
Latin America & Caribbean,,1991,64.35620344
Latin America & Caribbean,,1992,64.57804906
Latin America & Caribbean,,1993,65.91075917
Latin America & Caribbean,,1994,64.85376096
Latin America & Caribbean,,1995,64.63156296
Latin America & Caribbean,,1996,64.42546273
Latin America & Caribbean,,1997,63.39648066
Latin America & Caribbean,,1998,61.23990937
Latin America & Caribbean,,1999,60.19662221
Latin America & Caribbean,,2000,60.26267872
Latin America & Caribbean,,2001,56.93649545
Latin America & Caribbean,,2002,57.47835662
Latin America & Caribbean,,2003,56.43202743
Latin America & Caribbean,,2004,56.70914886
Latin America & Caribbean,,2005,57.6009405
Latin America & Caribbean,,2006,58.01550185
Latin America & Caribbean,,2007,57.48081665
Latin America & Caribbean,,2008,56.74197221
Latin America & Caribbean,,2009,57.23368961
Latin America & Caribbean,,2010,56.41058569
Latin America & Caribbean,,2011,57.46240894
Latin America & Caribbean,,2012,54.88103217
Latin America & Caribbean,,2013,53.2083281
Latin America & Caribbean,,2014,53.00740653
Latvia,LVA,1990,67.62936221
Latvia,LVA,1991,58.02622254
Latvia,LVA,1992,65.75378195
Latvia,LVA,1993,73.29255861
Latvia,LVA,1994,74.43693694
Latvia,LVA,1995,73.81251571
Latvia,LVA,1996,59.53294946
Latvia,LVA,1997,65.5792277
Latvia,LVA,1998,74.48680352
Latvia,LVA,1999,67.12895377
Latvia,LVA,2000,68.25435203
Latvia,LVA,2001,66.3317757
Latvia,LVA,2002,62.51572327
Latvia,LVA,2003,58.81761006
Latvia,LVA,2004,68.15952229
Latvia,LVA,2005,69.58825927
Latvia,LVA,2006,56.96176651
Latvia,LVA,2007,59.27478516
Latvia,LVA,2008,60.90254077
Latvia,LVA,2009,63.85347459
Latvia,LVA,2010,54.85136563
Latvia,LVA,2011,50.4922875
Latvia,LVA,2012,66.62883087
Latvia,LVA,2013,56.917378
Latvia,LVA,2014,54.54191791
Lebanon,LBN,1990,33.33333333
Lebanon,LBN,1991,18.66666667
Lebanon,LBN,1992,19.09307876
Lebanon,LBN,1993,15.78947368
Lebanon,LBN,1994,15.76003086
Lebanon,LBN,1995,13.57697406
Lebanon,LBN,1996,11.45728643
Lebanon,LBN,1997,10.58132707
Lebanon,LBN,1998,7.745436606
Lebanon,LBN,1999,3.330324004
Lebanon,LBN,2000,4.654296673
Lebanon,LBN,2001,3.312444047
Lebanon,LBN,2002,5.843820031
Lebanon,LBN,2003,10.85882728
Lebanon,LBN,2004,9.0710294
Lebanon,LBN,2005,8.477873237
Lebanon,LBN,2006,6.024618585
Lebanon,LBN,2007,4.860418744
Lebanon,LBN,2008,2.801983173
Lebanon,LBN,2009,4.516738073
Lebanon,LBN,2010,5.339867617
Lebanon,LBN,2011,4.919034525
Lebanon,LBN,2012,6.792121948
Lebanon,LBN,2013,7.256819352
Lebanon,LBN,2014,1.075089127
Lesotho,LSO,1999,100
Lesotho,LSO,2000,100
Lesotho,LSO,2001,100
Lesotho,LSO,2002,100
Lesotho,LSO,2003,100
Lesotho,LSO,2004,100
Lesotho,LSO,2005,100
Lesotho,LSO,2006,100
Lesotho,LSO,2007,100
Lesotho,LSO,2008,100
Lesotho,LSO,2009,100
Lesotho,LSO,2010,100
Lesotho,LSO,2011,100
Lesotho,LSO,2012,100
Lesotho,LSO,2013,100
Lesotho,LSO,2014,100
Liberia,LBR,1990,0
Liberia,LBR,1991,0
Liberia,LBR,1992,0
Liberia,LBR,1993,0
Liberia,LBR,1994,0
Liberia,LBR,1995,0
Liberia,LBR,1996,0
Liberia,LBR,1997,0
Liberia,LBR,1998,0
Liberia,LBR,1999,0
Liberia,LBR,2000,0
Liberia,LBR,2001,0
Liberia,LBR,2002,0
Liberia,LBR,2003,0
Liberia,LBR,2004,0
Liberia,LBR,2005,0
Liberia,LBR,2006,0
Liberia,LBR,2007,0
Liberia,LBR,2008,0
Liberia,LBR,2009,0
Liberia,LBR,2010,0
Liberia,LBR,2011,0
Liberia,LBR,2012,0
Liberia,LBR,2013,0
Liberia,LBR,2014,0
Libya,LBY,1990,0
Libya,LBY,1991,0
Libya,LBY,1992,0
Libya,LBY,1993,0
Libya,LBY,1994,0
Libya,LBY,1995,0
Libya,LBY,1996,0
Libya,LBY,1997,0
Libya,LBY,1998,0
Libya,LBY,1999,0
Libya,LBY,2000,0
Libya,LBY,2001,0
Libya,LBY,2002,0
Libya,LBY,2003,0
Libya,LBY,2004,0
Libya,LBY,2005,0
Libya,LBY,2006,0
Libya,LBY,2007,0
Libya,LBY,2008,0
Libya,LBY,2009,0
Libya,LBY,2010,0
Libya,LBY,2011,0
Libya,LBY,2012,0
Libya,LBY,2013,0
Libya,LBY,2014,0
Liechtenstein,LIE,2007,95.02074689
Liechtenstein,LIE,2008,94.53781513
Liechtenstein,LIE,2009,94.22535211
Liechtenstein,LIE,2010,94.55696203
Liechtenstein,LIE,2011,94.60580913
Liechtenstein,LIE,2012,95.69266589
Liechtenstein,LIE,2013,96.014068
Liechtenstein,LIE,2014,93.81188119
Lithuania,LTU,1990,1.457489879
Lithuania,LTU,1991,1.151108538
Lithuania,LTU,1992,1.676730645
Lithuania,LTU,1993,2.820439213
Lithuania,LTU,1994,4.633521271
Lithuania,LTU,1995,2.75887574
Lithuania,LTU,1996,2.007265562
Lithuania,LTU,1997,2.057269947
Lithuania,LTU,1998,2.431061622
Lithuania,LTU,1999,3.170601268
Lithuania,LTU,2000,3.057279022
Lithuania,LTU,2001,2.283804484
Lithuania,LTU,2002,2.070082109
Lithuania,LTU,2003,1.763331209
Lithuania,LTU,2004,2.282423208
Lithuania,LTU,2005,3.191120361
Lithuania,LTU,2006,3.601887886
Lithuania,LTU,2007,4.31328879
Lithuania,LTU,2008,4.517145644
Lithuania,LTU,2009,4.67117394
Lithuania,LTU,2010,18.24189027
Lithuania,LTU,2011,26.18935469
Lithuania,LTU,2012,26.12055641
Lithuania,LTU,2013,36.21262458
Lithuania,LTU,2014,40.74973031
Low income,,1990,61.4475032
Low income,,1991,60.07802493
Low income,,1992,61.53904144
Low income,,1993,61.43137056
Low income,,1994,60.8382538
Low income,,1995,62.75885379
Low income,,1996,61.86719168
Low income,,1997,59.27726883
Low income,,1998,66.80410881
Low income,,1999,67.582839
Low income,,2000,67.95544522
Low income,,2001,67.79507423
Low income,,2002,69.90178814
Low income,,2003,71.44996459
Low income,,2004,70.08246378
Low income,,2005,69.53006742
Low income,,2006,70.98687154
Low income,,2007,73.79776552
Low income,,2008,72.68150974
Low income,,2009,73.32034657
Low income,,2010,73.28275136
Low income,,2011,73.1390862
Low income,,2012,72.22345259
Low income,,2013,72.25729944
Low income,,2014,72.24443435
Lower middle income,,1990,22.57517504
Lower middle income,,1991,22.93029934
Lower middle income,,1992,22.52229925
Lower middle income,,1993,23.28335797
Lower middle income,,1994,24.82207447
Lower middle income,,1995,22.45395189
Lower middle income,,1996,21.80771588
Lower middle income,,1997,21.15275329
Lower middle income,,1998,21.74365397
Lower middle income,,1999,21.38359403
Lower middle income,,2000,19.87832305
Lower middle income,,2001,19.81304724
Lower middle income,,2002,18.49192772
Lower middle income,,2003,19.20971385
Lower middle income,,2004,19.44725126
Lower middle income,,2005,20.20430912
Lower middle income,,2006,20.60203628
Lower middle income,,2007,20.15485931
Lower middle income,,2008,19.90571472
Lower middle income,,2009,19.37663184
Lower middle income,,2010,19.82818191
Lower middle income,,2011,20.24139431
Lower middle income,,2012,19.76100798
Lower middle income,,2013,20.62107704
Lower middle income,,2014,19.6001708
Luxembourg,LUX,1990,13.30128205
Luxembourg,LUX,1991,13.98002853
Luxembourg,LUX,1992,12.42424242
Luxembourg,LUX,1993,12.22056632
Luxembourg,LUX,1994,17.50433276
Luxembourg,LUX,1995,21.97125257
Luxembourg,LUX,1996,17.04545455
Luxembourg,LUX,1997,25.36945813
Luxembourg,LUX,1998,39.07103825
Luxembourg,LUX,1999,33.88888889
Luxembourg,LUX,2000,40.99526066
Luxembourg,LUX,2001,19.37716263
Luxembourg,LUX,2002,5.341880342
Luxembourg,LUX,2003,5.01972033
Luxembourg,LUX,2004,5.765819042
Luxembourg,LUX,2005,6.302270012
Luxembourg,LUX,2006,6.970813262
Luxembourg,LUX,2007,8.278662918
Luxembourg,LUX,2008,10.38151137
Luxembourg,LUX,2009,8.470812183
Luxembourg,LUX,2010,8.26625387
Luxembourg,LUX,2011,9.283018868
Luxembourg,LUX,2012,11.17156329
Luxembourg,LUX,2013,20.01081666
Luxembourg,LUX,2014,20.93389297
Macao,MAC,1990,0
Macao,MAC,1991,0
Macao,MAC,1992,0
Macao,MAC,1993,0
Macao,MAC,1994,0
Macao,MAC,1995,0
Macao,MAC,1996,0
Macao,MAC,1997,0
Macao,MAC,1998,0
Macao,MAC,1999,0
Macao,MAC,2000,0
Macao,MAC,2001,0
Macao,MAC,2002,0
Macao,MAC,2003,0
Macao,MAC,2004,0
Macao,MAC,2005,0
Macao,MAC,2006,0
Macao,MAC,2007,0
Macao,MAC,2008,0
Macao,MAC,2009,0
Macao,MAC,2010,0
Macao,MAC,2011,0
Macao,MAC,2012,0
Macao,MAC,2013,0
Macao,MAC,2014,0
Macedonia,MKD,1990,8.527266412
Macedonia,MKD,1991,14.69670711
Macedonia,MKD,1992,13.98186315
Macedonia,MKD,1993,10.07722008
Macedonia,MKD,1994,11.70230679
Macedonia,MKD,1995,13.06262231
Macedonia,MKD,1996,12.79927722
Macedonia,MKD,1997,13.36699837
Macedonia,MKD,1998,15.36606129
Macedonia,MKD,1999,20.23896255
Macedonia,MKD,2000,17.17809426
Macedonia,MKD,2001,9.839673059
Macedonia,MKD,2002,12.42817271
Macedonia,MKD,2003,20.39180766
Macedonia,MKD,2004,22.22888856
Macedonia,MKD,2005,21.48308135
Macedonia,MKD,2006,23.55124179
Macedonia,MKD,2007,15.54324408
Macedonia,MKD,2008,13.31009349
Macedonia,MKD,2009,18.59988284
Macedonia,MKD,2010,33.48484848
Macedonia,MKD,2011,21.21615624
Macedonia,MKD,2012,16.67198978
Macedonia,MKD,2013,26.14046603
Macedonia,MKD,2014,24.04168217
Madagascar,MDG,1990,57.64939868
Madagascar,MDG,1991,57.16461002
Madagascar,MDG,1992,54.04635897
Madagascar,MDG,1993,59.4005545
Madagascar,MDG,1994,58.9666411
Madagascar,MDG,1995,62.05020795
Madagascar,MDG,1996,64.94810811
Madagascar,MDG,1997,66.55461143
Madagascar,MDG,1998,65.09851035
Madagascar,MDG,1999,61.84781011
Madagascar,MDG,2000,61.12598031
Madagascar,MDG,2001,59.61936438
Madagascar,MDG,2002,60.2930672
Madagascar,MDG,2003,59.76263893
Madagascar,MDG,2004,56.23206107
Madagascar,MDG,2005,56.40335918
Madagascar,MDG,2006,54.35330469
Madagascar,MDG,2007,58.84979913
Madagascar,MDG,2008,54.94027756
Madagascar,MDG,2009,58.17038361
Madagascar,MDG,2010,52.28404409
Madagascar,MDG,2011,48.0184969
Madagascar,MDG,2012,49.68898011
Madagascar,MDG,2013,50.73996952
Madagascar,MDG,2014,53.27464576
Malawi,MWI,1990,98.05013928
Malawi,MWI,1991,98.04177546
Malawi,MWI,1992,97.98234552
Malawi,MWI,1993,84.36482085
Malawi,MWI,1994,84.15529906
Malawi,MWI,1995,84.25531915
Malawi,MWI,1996,81.56028369
Malawi,MWI,1997,82.50460405
Malawi,MWI,1998,82.50652742
Malawi,MWI,1999,82.51689189
Malawi,MWI,2000,84.25774878
Malawi,MWI,2001,85.95649392
Malawi,MWI,2002,85.96800122
Malawi,MWI,2003,87.33428208
Malawi,MWI,2004,85.94777891
Malawi,MWI,2005,85.78923505
Malawi,MWI,2006,85.74679224
Malawi,MWI,2007,86.78871846
Malawi,MWI,2008,89.87224145
Malawi,MWI,2009,90.68945652
Malawi,MWI,2010,91.05522721
Malawi,MWI,2011,90.85165849
Malawi,MWI,2012,91.06789505
Malawi,MWI,2013,91.37024377
Malawi,MWI,2014,91.37024377
Malaysia,MYS,1990,17.33142162
Malaysia,MYS,1991,16.60138596
Malaysia,MYS,1992,14.87431359
Malaysia,MYS,1993,14.02746193
Malaysia,MYS,1994,16.68542199
Malaysia,MYS,1995,13.68615547
Malaysia,MYS,1996,10.08829936
Malaysia,MYS,1997,6.691083738
Malaysia,MYS,1998,7.996903362
Malaysia,MYS,1999,11.53557249
Malaysia,MYS,2000,10.05847953
Malaysia,MYS,2001,9.929097969
Malaysia,MYS,2002,7.144877372
Malaysia,MYS,2003,6.443308823
Malaysia,MYS,2004,7.086432356
Malaysia,MYS,2005,6.28016402
Malaysia,MYS,2006,7.172436825
Malaysia,MYS,2007,6.656343574
Malaysia,MYS,2008,7.628756352
Malaysia,MYS,2009,7.005853297
Malaysia,MYS,2010,5.992659433
Malaysia,MYS,2011,6.714368594
Malaysia,MYS,2012,7.383484272
Malaysia,MYS,2013,8.57764478
Malaysia,MYS,2014,9.707802996
Maldives,MDV,1990,0
Maldives,MDV,1991,0
Maldives,MDV,1992,0
Maldives,MDV,1993,0
Maldives,MDV,1994,0
Maldives,MDV,1995,0
Maldives,MDV,1996,0
Maldives,MDV,1997,0
Maldives,MDV,1998,0
Maldives,MDV,1999,0
Maldives,MDV,2000,0
Maldives,MDV,2001,0
Maldives,MDV,2002,0
Maldives,MDV,2003,0
Maldives,MDV,2004,0
Maldives,MDV,2005,0
Maldives,MDV,2006,0
Maldives,MDV,2007,0
Maldives,MDV,2008,0
Maldives,MDV,2009,0
Maldives,MDV,2010,0.315654105
Maldives,MDV,2011,0.335008375
Maldives,MDV,2012,0.602006689
Maldives,MDV,2013,0.656023774
Maldives,MDV,2014,0.608069077
Mali,MLI,1990,74.08906883
Mali,MLI,1991,71.875
Mali,MLI,1992,75.81227437
Mali,MLI,1993,73.57859532
Mali,MLI,1994,78.62318841
Mali,MLI,1995,72.11538462
Mali,MLI,1996,63.28358209
Mali,MLI,1997,58.56777494
Mali,MLI,1998,31.95020747
Mali,MLI,1999,30.68783069
Mali,MLI,2000,30.35935564
Mali,MLI,2001,38.91891892
Mali,MLI,2002,45.15522107
Mali,MLI,2003,51.51267375
Mali,MLI,2004,51.48833467
Mali,MLI,2005,50.59008655
Mali,MLI,2006,48.76219055
Mali,MLI,2007,46.69978708
Mali,MLI,2008,44.96961512
Mali,MLI,2009,72.46085602
Mali,MLI,2010,53.79560688
Mali,MLI,2011,52.62734992
Mali,MLI,2012,57.49284404
Mali,MLI,2013,64.79330305
Mali,MLI,2014,42.87441124
Malta,MLT,1990,0
Malta,MLT,1991,0
Malta,MLT,1992,0
Malta,MLT,1993,0
Malta,MLT,1994,0
Malta,MLT,1995,0
Malta,MLT,1996,0
Malta,MLT,1997,0
Malta,MLT,1998,0
Malta,MLT,1999,0
Malta,MLT,2000,0
Malta,MLT,2001,0
Malta,MLT,2002,0
Malta,MLT,2003,0
Malta,MLT,2004,0
Malta,MLT,2005,0
Malta,MLT,2006,0
Malta,MLT,2007,0
Malta,MLT,2008,0
Malta,MLT,2009,0
Malta,MLT,2010,0.04730369
Malta,MLT,2011,0.458926113
Malta,MLT,2012,1.133391456
Malta,MLT,2013,1.554864505
Malta,MLT,2014,3.340757238
Marshall Islands,MHL,1992,0
Marshall Islands,MHL,1993,0
Marshall Islands,MHL,1994,0
Marshall Islands,MHL,1995,0
Marshall Islands,MHL,1996,0
Marshall Islands,MHL,1997,0
Marshall Islands,MHL,1998,0
Marshall Islands,MHL,1999,0
Marshall Islands,MHL,2000,0
Marshall Islands,MHL,2001,0
Marshall Islands,MHL,2002,0
Marshall Islands,MHL,2003,0
Marshall Islands,MHL,2004,0
Marshall Islands,MHL,2005,0
Marshall Islands,MHL,2006,0
Marshall Islands,MHL,2007,0
Marshall Islands,MHL,2008,0
Marshall Islands,MHL,2009,0
Marshall Islands,MHL,2010,0
Marshall Islands,MHL,2011,0
Marshall Islands,MHL,2012,0.257400257
Marshall Islands,MHL,2013,0.23923445
Marshall Islands,MHL,2014,0.234741784
Mauritania,MRT,1990,10.60220526
Mauritania,MRT,1991,10.27115859
Mauritania,MRT,1992,10.06581494
Mauritania,MRT,1993,9.878419453
Mauritania,MRT,1994,10.10830325
Mauritania,MRT,1995,8.218446303
Mauritania,MRT,1996,8.068159814
Mauritania,MRT,1997,8.085054776
Mauritania,MRT,1998,8.230368
Mauritania,MRT,1999,0
Mauritania,MRT,2000,0
Mauritania,MRT,2001,0
Mauritania,MRT,2002,0
Mauritania,MRT,2003,0
Mauritania,MRT,2004,0
Mauritania,MRT,2005,0
Mauritania,MRT,2006,0
Mauritania,MRT,2007,0
Mauritania,MRT,2008,0
Mauritania,MRT,2009,0
Mauritania,MRT,2010,0
Mauritania,MRT,2011,0
Mauritania,MRT,2012,0
Mauritania,MRT,2013,0
Mauritania,MRT,2014,0
Mauritius,MUS,1990,31.15384615
Mauritius,MUS,1991,30.1050175
Mauritius,MUS,1992,32.68817204
Mauritius,MUS,1993,27.70475228
Mauritius,MUS,1994,22.80534351
Mauritius,MUS,1995,26.84391081
Mauritius,MUS,1996,25.9230165
Mauritius,MUS,1997,24.51751251
Mauritius,MUS,1998,27.63328999
Mauritius,MUS,1999,20.75709779
Mauritius,MUS,2000,29.64004499
Mauritius,MUS,2001,28.72841444
Mauritius,MUS,2002,27.58974359
Mauritius,MUS,2003,27.23342939
Mauritius,MUS,2004,27.34411085
Mauritius,MUS,2005,25
Mauritius,MUS,2006,22.25531915
Mauritius,MUS,2007,22.39350913
Mauritius,MUS,2008,23.23034806
Mauritius,MUS,2009,23.63213038
Mauritius,MUS,2010,24.32130904
Mauritius,MUS,2011,20.21237642
Mauritius,MUS,2012,20.7007508
Mauritius,MUS,2013,20.60249307
Mauritius,MUS,2014,20.3135651
Mexico,MEX,1990,24.69331906
Mexico,MEX,1991,22.3885821
Mexico,MEX,1992,25.65555756
Mexico,MEX,1993,25.39635742
Mexico,MEX,1994,19.02182409
Mexico,MEX,1995,23.65022857
Mexico,MEX,1996,24.66469234
Mexico,MEX,1997,19.95725194
Mexico,MEX,1998,17.58655872
Mexico,MEX,1999,20.90752441
Mexico,MEX,2000,19.8040598
Mexico,MEX,2001,17.10563209
Mexico,MEX,2002,15.05583789
