Country,Code,Year,Traditional biofuels,"Other renewables (modern biofuels, geothermal, wave & tidal)",Wind,Solar PV,Hydropower,Total
Japan,JPN,1995,,14.295146,0.000959596,0.0395,,14.3356056
Japan,JPN,1996,,15.247687,0.001919192,0.0545,,15.30410619
Japan,JPN,1997,,16.437627,0.000959596,0.096302846,,16.53488944
Japan,JPN,1998,,16.172629,0.007070707,0.14324625,,16.32294596
Japan,JPN,1999,,16.48681,0.036363636,0.218025,,16.74119864
Japan,JPN,2000,,16.111082,0.109,0.344061719,,16.56414372
Japan,JPN,2001,,16.02874,0.252,0.499739219,,16.78047922
Japan,JPN,2002,,16.93931,0.413,0.69462,,18.04693
Japan,JPN,2003,,17.876465,0.832,0.953955,,19.66242
Japan,JPN,2004,,18.053456,1.44,1.271622123,,20.76507812
Japan,JPN,2005,,21.686,1.91,1.630088373,,25.22608837
Japan,JPN,2006,,21.528,2.135,1.99563,,25.65863
Japan,JPN,2007,,22.198,2.74,2.3124675,,27.2504675
Japan,JPN,2008,,21.293,2.945,2.593971257,,26.83197126
Japan,JPN,2009,,20.325751,3.427302299,3.045512507,,26.79856581
Japan,JPN,2010,,21.827083,3.925729063,3.98137875,,29.73419081
Japan,JPN,2011,,21.105194,4.459041,5.43915,,31.003385
Japan,JPN,2012,,22.1299815,4.727417,7.371902764,,34.22930126
Japan,JPN,2013,,23.17670147,5.133169068,12.90878151,,41.21865205
Japan,JPN,2014,,23.62768075,5.01397161,23.54816625,,52.18981861
Japan,JPN,2015,,23.62429869,5.222806579,36.64962,,65.49672527
Japan,JPN,2016,,26.5834198,7.074058142,49.5340641,,83.19154204
Kazakhstan,KAZ,1985,,0,0,0,,0
Kazakhstan,KAZ,1986,,0,0,0,,0
Kazakhstan,KAZ,1987,,0,0,0,,0
Kazakhstan,KAZ,1988,,0,0,0,,0
Kazakhstan,KAZ,1989,,0,0,0,,0
Kazakhstan,KAZ,1990,,0,0,0,,0
Kazakhstan,KAZ,1991,,0,0,0,,0
Kazakhstan,KAZ,1992,,0,0,0,,0
Kazakhstan,KAZ,1993,,0,0,0,,0
Kazakhstan,KAZ,1994,,0,0,0,,0
Kazakhstan,KAZ,1995,,0,0,0,,0
Kazakhstan,KAZ,1996,,0,0,0,,0
Kazakhstan,KAZ,1997,,0,0,0,,0
Kazakhstan,KAZ,1998,,0,0,0,,0
Kazakhstan,KAZ,1999,,0,0,0,,0
Kazakhstan,KAZ,2000,,0,0,0,,0
Kazakhstan,KAZ,2001,,0,0,0,,0
Kazakhstan,KAZ,2002,,0,0,0,,0
Kazakhstan,KAZ,2003,,0,0,0,,0
Kazakhstan,KAZ,2004,,0,0,0,,0
Kazakhstan,KAZ,2005,,0,0,0,,0
Kazakhstan,KAZ,2006,,0,0.001010101,0,,0.001010101
Kazakhstan,KAZ,2007,,0,0.001010101,0,,0.001010101
Kazakhstan,KAZ,2008,,0,0.001010101,0,,0.001010101
Kazakhstan,KAZ,2009,,0,0.001010101,0,,0.001010101
Kazakhstan,KAZ,2010,,0,0.001010101,0,,0.001010101
Kazakhstan,KAZ,2011,,0,0,0,,0
Kazakhstan,KAZ,2012,,0,0.003,0,,0.003
Kazakhstan,KAZ,2013,,0,0.005,1.10E-05,,0.005011
Kazakhstan,KAZ,2014,,0,0.00668,4.90E-05,,0.006729
Kazakhstan,KAZ,2015,,0.000476,0.131807,0.0469605,,0.1792435
Kazakhstan,KAZ,2016,,0.00186,0.26204,0.0868,,0.3507
Kuwait,KWT,1965,,0,0,0,,0
Kuwait,KWT,1966,,0,0,0,,0
Kuwait,KWT,1967,,0,0,0,,0
Kuwait,KWT,1968,,0,0,0,,0
Kuwait,KWT,1969,,0,0,0,,0
Kuwait,KWT,1970,,0,0,0,,0
Kuwait,KWT,1971,,0,0,0,,0
Kuwait,KWT,1972,,0,0,0,,0
Kuwait,KWT,1973,,0,0,0,,0
Kuwait,KWT,1974,,0,0,0,,0
Kuwait,KWT,1975,,0,0,0,,0
Kuwait,KWT,1976,,0,0,0,,0
Kuwait,KWT,1977,,0,0,0,,0
Kuwait,KWT,1978,,0,0,0,,0
Kuwait,KWT,1979,,0,0,0,,0
Kuwait,KWT,1980,,0,0,0,,0
Kuwait,KWT,1981,,0,0,0,,0
Kuwait,KWT,1982,,0,0,0,,0
Kuwait,KWT,1983,,0,0,0,,0
Kuwait,KWT,1984,,0,0,0,,0
Kuwait,KWT,1985,,0,0,0,,0
Kuwait,KWT,1986,,0,0,0,,0
Kuwait,KWT,1987,,0,0,0,,0
Kuwait,KWT,1988,,0,0,0,,0
Kuwait,KWT,1989,,0,0,0,,0
Kuwait,KWT,1990,,0,0,0,,0
Kuwait,KWT,1991,,0,0,0,,0
Kuwait,KWT,1992,,0,0,0,,0
Kuwait,KWT,1993,,0,0,0,,0
Kuwait,KWT,1994,,0,0,0,,0
Kuwait,KWT,1995,,0,0,0,,0
Kuwait,KWT,1996,,0,0,0,,0
Kuwait,KWT,1997,,0,0,0,,0
Kuwait,KWT,1998,,0,0,0,,0
Kuwait,KWT,1999,,0,0,0,,0
Kuwait,KWT,2000,,0,0,0,,0
Kuwait,KWT,2001,,0,0,0,,0
Kuwait,KWT,2002,,0,0,0,,0
Kuwait,KWT,2003,,0,0,0,,0
Kuwait,KWT,2004,,0,0,0,,0
Kuwait,KWT,2005,,0,0,0,,0
Kuwait,KWT,2006,,0,0,0,,0
Kuwait,KWT,2007,,0,0,0,,0
Kuwait,KWT,2008,,0,0,0,,0
Kuwait,KWT,2009,,0,0,0,,0
Kuwait,KWT,2010,,0,0,0,,0
Kuwait,KWT,2011,,0,0,0,,0
Kuwait,KWT,2012,,0,0,0,,0
Kuwait,KWT,2013,,0,0,0,,0
Kuwait,KWT,2014,,0,0,0.001625,,0.001625
Kuwait,KWT,2015,,0,0,0.0040625,,0.0040625
Kuwait,KWT,2016,,0,0,0.027700685,,0.027700685
Lithuania,LTU,1985,,0,0,0,,0
Lithuania,LTU,1986,,0,0,0,,0
Lithuania,LTU,1987,,0,0,0,,0
Lithuania,LTU,1988,,0,0,0,,0
Lithuania,LTU,1989,,0,0,0,,0
Lithuania,LTU,1990,,0,0,0,,0
Lithuania,LTU,1991,,0,0,0,,0
Lithuania,LTU,1992,,0,0,0,,0
Lithuania,LTU,1993,,0,0,0,,0
Lithuania,LTU,1994,,0,0,0,,0
Lithuania,LTU,1995,,0,0,0,,0
Lithuania,LTU,1996,,0,0,0,,0
Lithuania,LTU,1997,,0,0,0,,0
Lithuania,LTU,1998,,0,0,0,,0
Lithuania,LTU,1999,,0,0,0,,0
Lithuania,LTU,2000,,0,0,0,,0
Lithuania,LTU,2001,,0.002,0,0,,0.002
Lithuania,LTU,2002,,0.004,0,0,,0.004
Lithuania,LTU,2003,,0.007,0,0,,0.007
Lithuania,LTU,2004,,0.006,0.0012,0,,0.0072
Lithuania,LTU,2005,,0.007,0.0018,0,,0.0088
Lithuania,LTU,2006,,0.025,0.0137,0,,0.0387
Lithuania,LTU,2007,,0.054,0.1061,0,,0.1601
Lithuania,LTU,2008,,0.069,0.1311,0,,0.2001
Lithuania,LTU,2009,,0.102,0.1577,0,,0.2597
Lithuania,LTU,2010,,0.147,0.224,0,,0.371
Lithuania,LTU,2011,,0.157,0.475,0.0001,,0.6321
Lithuania,LTU,2012,,0.218,0.5401,0.0023,,0.7604
Lithuania,LTU,2013,,0.357,0.6027,0.0448,,1.0045
Lithuania,LTU,2014,,0.3998,0.6391,0.073,,1.1119
Lithuania,LTU,2015,,0.4465,0.8103,0.0733,,1.3301
Lithuania,LTU,2016,,0.434,1.1,0.067,,1.601
Malaysia,MYS,1965,,0,0,0,,0
Malaysia,MYS,1966,,0,0,0,,0
Malaysia,MYS,1967,,0,0,0,,0
Malaysia,MYS,1968,,0,0,0,,0
Malaysia,MYS,1969,,0,0,0,,0
Malaysia,MYS,1970,,0,0,0,,0
Malaysia,MYS,1971,,0,0,0,,0
Malaysia,MYS,1972,,0,0,0,,0
Malaysia,MYS,1973,,0,0,0,,0
Malaysia,MYS,1974,,0,0,0,,0
Malaysia,MYS,1975,,0,0,0,,0
Malaysia,MYS,1976,,0,0,0,,0
Malaysia,MYS,1977,,0,0,0,,0
Malaysia,MYS,1978,,0,0,0,,0
Malaysia,MYS,1979,,0,0,0,,0
Malaysia,MYS,1980,,0,0,0,,0
Malaysia,MYS,1981,,0,0,0,,0
Malaysia,MYS,1982,,0,0,0,,0
Malaysia,MYS,1983,,0,0,0,,0
Malaysia,MYS,1984,,0,0,0,,0
Malaysia,MYS,1985,,0,0,0,,0
Malaysia,MYS,1986,,0,0,0,,0
Malaysia,MYS,1987,,0,0,0,,0
Malaysia,MYS,1988,,0,0,0,,0
Malaysia,MYS,1989,,0,0,0,,0
Malaysia,MYS,1990,,0,0,0,,0
Malaysia,MYS,1991,,0,0,0,,0
Malaysia,MYS,1992,,0,0,0,,0
Malaysia,MYS,1993,,0,0,0,,0
Malaysia,MYS,1994,,0,0,0,,0
Malaysia,MYS,1995,,0,0,0,,0
Malaysia,MYS,1996,,0,0,0,,0
Malaysia,MYS,1997,,0,0,0,,0
Malaysia,MYS,1998,,0,0,0,,0
Malaysia,MYS,1999,,0,0,0,,0
Malaysia,MYS,2000,,0,0,0,,0
Malaysia,MYS,2001,,0,0,0,,0
Malaysia,MYS,2002,,0,0,0,,0
Malaysia,MYS,2003,,0,0,0,,0
Malaysia,MYS,2004,,0,0,0,,0
Malaysia,MYS,2005,,0,0,0,,0
Malaysia,MYS,2006,,0,0,0,,0
Malaysia,MYS,2007,,0,0,1.01E-05,,1.0101E-05
Malaysia,MYS,2008,,0,0,1.01E-05,,1.0101E-05
Malaysia,MYS,2009,,1.544210526,0,1.01E-05,,1.544220627
Malaysia,MYS,2010,,1.351578947,0,1.01E-05,,1.351589048
Malaysia,MYS,2011,,1.5375349,0,1.01E-05,,1.537545001
Malaysia,MYS,2012,,1.5016624,0,0.047,,1.5486624
Malaysia,MYS,2013,,1.10359,0,0.141,,1.24459
Malaysia,MYS,2014,,0.9178,0,0.227,,1.1448
Malaysia,MYS,2015,,0.946637221,0,0.273,,1.219637221
Malaysia,MYS,2016,,1.161097715,0,0.325456589,,1.486554304
Mexico,MEX,1965,,0,0,0,,0
Mexico,MEX,1966,,0,0,0,,0
Mexico,MEX,1967,,0,0,0,,0
Mexico,MEX,1968,,0,0,0,,0
Mexico,MEX,1969,,0,0,0,,0
Mexico,MEX,1970,,0,0,0,,0
Mexico,MEX,1971,,0,0,0,,0
Mexico,MEX,1972,,0,0,0,,0
Mexico,MEX,1973,,0.161,0,0,,0.161
Mexico,MEX,1974,,0.463,0,0,,0.463
Mexico,MEX,1975,,0.518,0,0,,0.518
Mexico,MEX,1976,,0.579,0,0,,0.579
Mexico,MEX,1977,,0.592,0,0,,0.592
Mexico,MEX,1978,,0.598,0,0,,0.598
Mexico,MEX,1979,,1.019,0,0,,1.019
Mexico,MEX,1980,,0.915,0,0,,0.915
Mexico,MEX,1981,,0.964,0,0,,0.964
Mexico,MEX,1982,,1.296,0,0,,1.296
Mexico,MEX,1983,,1.353,0,0,,1.353
Mexico,MEX,1984,,1.424,0,0,,1.424
Mexico,MEX,1985,,1.641,0,0,,1.641
Mexico,MEX,1986,,3.394,0,0,,3.394
Mexico,MEX,1987,,4.418,0,0,,4.418
Mexico,MEX,1988,,4.633,0,0,,4.633
Mexico,MEX,1989,,4.675,0,0,,4.675
Mexico,MEX,1990,,5.124,0.001,0.001,,5.126
Mexico,MEX,1991,,5.832512475,0.001,0.002,,5.835512475
Mexico,MEX,1992,,6.365522981,0.001,0.003,,6.369522981
Mexico,MEX,1993,,6.49976067,0.001,0.004,,6.50476067
Mexico,MEX,1994,,6.2185254,0.005,0.005,,6.2285254
Mexico,MEX,1995,,6.414443481,0.007,0.005,,6.426443481
Mexico,MEX,1996,,6.184555154,0.006,0.006,,6.196555154
Mexico,MEX,1997,,5.883246225,0.012,0.006,,5.901246225
Mexico,MEX,1998,,6.138586032,0.015,0.007,,6.160586032
Mexico,MEX,1999,,6.060001313,0.017,0.007,,6.084001313
Mexico,MEX,2000,,6.358645108,0.019,0.007,,6.384645108
Mexico,MEX,2001,,6.247497045,0.018,0.008,,6.273497045
Mexico,MEX,2002,,6.071060368,0.021,0.008,,6.100060368
Mexico,MEX,2003,,6.949712539,0.019,0.008,,6.976712539
Mexico,MEX,2004,,7.261834336,0.02,0.009,,7.290834336
Mexico,MEX,2005,,8.13751914,0.019,0.009,,8.16551914
Mexico,MEX,2006,,7.48738685,0.045,0.01,,7.54238685
Mexico,MEX,2007,,8.249912841,0.2484,0.009,,8.507312841
Mexico,MEX,2008,,7.896158096,0.255,0.019,,8.170158096
Mexico,MEX,2009,,7.547069263,0.596,0.027,,8.170069263
Mexico,MEX,2010,,7.446049653,1.322,0.031,,8.799049653
Mexico,MEX,2011,,7.366924462,1.3956,0.041,,8.803524462
Mexico,MEX,2012,,6.760935214,3.297,0.069,,10.12693521
Mexico,MEX,2013,,7.322260778,4.18505,0.106,,11.61331078
Mexico,MEX,2014,,7.136634289,6.426,0.221,,13.78363429
Mexico,MEX,2015,,7.441052465,8.74495,0.246,,16.43200247
Mexico,MEX,2016,,7.21295,10.55511132,0.424287221,,18.19234854
Netherlands,NLD,1965,,0,0,0,,0
Netherlands,NLD,1966,,0,0,0,,0
Netherlands,NLD,1967,,0,0,0,,0
Netherlands,NLD,1968,,0,0,0,,0
Netherlands,NLD,1969,,0,0,0,,0
Netherlands,NLD,1970,,0,0,0,,0
Netherlands,NLD,1971,,0,0,0,,0
Netherlands,NLD,1972,,0,0,0,,0
Netherlands,NLD,1973,,0,0,0,,0
Netherlands,NLD,1974,,0,0,0,,0
Netherlands,NLD,1975,,0.803,0,0,,0.803
Netherlands,NLD,1976,,0.872,0,0,,0.872
Netherlands,NLD,1977,,0.867,0,0,,0.867
Netherlands,NLD,1978,,1.211,0,0,,1.211
Netherlands,NLD,1979,,1.106,0,0,,1.106
Netherlands,NLD,1980,,1.024,0,0,,1.024
Netherlands,NLD,1981,,1.085,0,0,,1.085
Netherlands,NLD,1982,,0.265,0,0,,0.265
Netherlands,NLD,1983,,0.231,0,0,,0.231
Netherlands,NLD,1984,,0.017,0,0,,0.017
Netherlands,NLD,1985,,0.441,0,0,,0.441
Netherlands,NLD,1986,,0.553,0.001,0,,0.554
Netherlands,NLD,1987,,0.702,0.002,0,,0.704
Netherlands,NLD,1988,,0.835,0.016,0,,0.851
Netherlands,NLD,1989,,0.9,0.023,0,,0.923
Netherlands,NLD,1990,,0.67,0.056,0,,0.726
Netherlands,NLD,1991,,0.75,0.088,0,,0.838
Netherlands,NLD,1992,,0.752,0.147,0.001,,0.9
Netherlands,NLD,1993,,0.863,0.174,0.001,,1.038
Netherlands,NLD,1994,,0.939,0.238,1.00E-05,,1.17701
Netherlands,NLD,1995,,1.017,0.317,0.001,,1.335
Netherlands,NLD,1996,,1.316,0.437,0.002,,1.755
Netherlands,NLD,1997,,1.463,0.475,0.002,,1.94
Netherlands,NLD,1998,,1.590281,0.64,0.0035,,2.233781
Netherlands,NLD,1999,,1.788338,0.645,0.00527,,2.438608
Netherlands,NLD,2000,,2.013194,0.829,0.00771,,2.849904
Netherlands,NLD,2001,,2.358034,0.825,0.01306,,3.196094
Netherlands,NLD,2002,,2.906752,0.946,0.01704,,3.869792
Netherlands,NLD,2003,,2.547534,1.318,0.03074,,3.896274
Netherlands,NLD,2004,,3.324906,1.867,0.03314,,5.225046
Netherlands,NLD,2005,,5.276719,2.067,0.034199,,7.377918
Netherlands,NLD,2006,,5.194,2.734,0.035223,,7.963223
Netherlands,NLD,2007,,4.026282,3.437,0.035712,,7.498994
Netherlands,NLD,2008,,5.082893,4.258333,0.038889,,9.380115
Netherlands,NLD,2009,,6.111,4.583333,0.044444,,10.738777
Netherlands,NLD,2010,,7.058056,3.993056,0.059444,,11.110556
Netherlands,NLD,2011,,7.083559,5.100171,0.100344,,12.284074
Netherlands,NLD,2012,,7.203605,4.981829,0.253753,,12.439187
Netherlands,NLD,2013,,5.954,5.627148,0.5159,,12.097048
Netherlands,NLD,2014,,5.013182,5.797334,0.784762,,11.595278
Netherlands,NLD,2015,,4.93,7.549873,1.121509,,13.601382
Netherlands,NLD,2016,,4.268478261,7.942866806,1.531928787,,13.74327385
New Zealand,NZL,1965,,1.348,0,0,,1.348
New Zealand,NZL,1966,,1.359,0,0,,1.359
New Zealand,NZL,1967,,1.134,0,0,,1.134
New Zealand,NZL,1968,,1.295,0,0,,1.295
New Zealand,NZL,1969,,1.327,0,0,,1.327
New Zealand,NZL,1970,,1.273,0,0,,1.273
New Zealand,NZL,1971,,1.256,0,0,,1.256
New Zealand,NZL,1972,,1.257,0,0,,1.257
New Zealand,NZL,1973,,1.243,0,0,,1.243
New Zealand,NZL,1974,,1.759722105,0,0,,1.759722105
New Zealand,NZL,1975,,1.786827368,0,0,,1.786827368
New Zealand,NZL,1976,,1.735511579,0,0,,1.735511579
New Zealand,NZL,1977,,1.658669474,0,0,,1.658669474
New Zealand,NZL,1978,,1.681827368,0,0,,1.681827368
New Zealand,NZL,1979,,1.558248421,0,0,,1.558248421
New Zealand,NZL,1980,,1.652143158,0,0,,1.652143158
New Zealand,NZL,1981,,1.619248421,0,0,,1.619248421
New Zealand,NZL,1982,,1.648985263,0,0,,1.648985263
New Zealand,NZL,1983,,1.667048421,0,0,,1.667048421
New Zealand,NZL,1984,,1.819095789,0,0,,1.819095789
New Zealand,NZL,1985,,1.690871815,0,0,,1.690871815
New Zealand,NZL,1986,,1.763698711,0,0,,1.763698711
New Zealand,NZL,1987,,1.758564737,0,0,,1.758564737
New Zealand,NZL,1988,,1.767947368,0,0,,1.767947368
New Zealand,NZL,1989,,2.260915789,0,0,,2.260915789
New Zealand,NZL,1990,,2.608536842,0,0,,2.608536842
New Zealand,NZL,1991,,2.785168421,0,0,,2.785168421
New Zealand,NZL,1992,,2.761105263,0.000690909,0,,2.761796172
New Zealand,NZL,1993,,2.883210526,0.000985859,0,,2.884196385
New Zealand,NZL,1994,,2.736631579,0.001010101,0,,2.73764168
New Zealand,NZL,1995,,2.681630409,0.001010101,0,,2.68264051
New Zealand,NZL,1996,,2.625496617,0.008326263,0,,2.63382288
New Zealand,NZL,1997,,2.717384211,0.013593556,0,,2.730977766
New Zealand,NZL,1998,,3.085457158,0.022069697,0,,3.107526855
New Zealand,NZL,1999,,3.309065263,0.038992929,0,,3.348058192
New Zealand,NZL,2000,,3.479374737,0.120208081,0,,3.599582818
New Zealand,NZL,2001,,3.304957895,0.138987879,0,,3.443945774
New Zealand,NZL,2002,,3.279288934,0.15548316,0,,3.434772093
New Zealand,NZL,2003,,3.152355714,0.146477855,0,,3.298833569
New Zealand,NZL,2004,,3.249577387,0.361467499,0,,3.611044886
New Zealand,NZL,2005,,3.573162909,0.614591165,0,,4.187754074
New Zealand,NZL,2006,,3.905025836,0.621276991,0,,4.526302827
New Zealand,NZL,2007,,4.109832178,0.929624415,0.003405895,,5.042862487
New Zealand,NZL,2008,,4.757211734,1.058118804,0.003430747,,5.818761286
New Zealand,NZL,2009,,5.41903263,1.47740152,0.003451889,,6.899886039
New Zealand,NZL,2010,,6.419842544,1.637253422,0.003828524,,8.060924489
New Zealand,NZL,2011,,6.690893031,1.956451812,0.00412685,,8.651471693
New Zealand,NZL,2012,,6.82473448,2.080375582,0.004822946,,8.909933008
New Zealand,NZL,2013,,7.015353135,2.024367077,0.007116062,,9.046836274
New Zealand,NZL,2014,,7.850982442,2.214394001,0.017580878,,10.08295732
New Zealand,NZL,2015,,8.421844224,2.364463399,0.034407127,,10.82071475
New Zealand,NZL,2016,,8.445445162,2.326611823,0.052223581,,10.82428057
Norway,NOR,1965,,0,0,0,,0
Norway,NOR,1966,,0,0,0,,0
Norway,NOR,1967,,0,0,0,,0
Norway,NOR,1968,,0,0,0,,0
Norway,NOR,1969,,0,0,0,,0
Norway,NOR,1970,,0,0,0,,0
Norway,NOR,1971,,0,0,0,,0
Norway,NOR,1972,,0,0,0,,0
Norway,NOR,1973,,0,0,0,,0
Norway,NOR,1974,,0,0,0,,0
Norway,NOR,1975,,0,0,0,,0
Norway,NOR,1976,,0,0,0,,0
Norway,NOR,1977,,0,0,0,,0
Norway,NOR,1978,,0,0,0,,0
Norway,NOR,1979,,0,0,0,,0
Norway,NOR,1980,,0,0,0,,0
Norway,NOR,1981,,0,0,0,,0
Norway,NOR,1982,,0,0,0,,0
Norway,NOR,1983,,0,0,0,,0
Norway,NOR,1984,,0,0,0,,0
Norway,NOR,1985,,0.005,0,0,,0.005
Norway,NOR,1986,,0.026,0,0,,0.026
Norway,NOR,1987,,0.021,0,0,,0.021
Norway,NOR,1988,,0.027,0,0,,0.027
Norway,NOR,1989,,0.029,0,0,,0.029
Norway,NOR,1990,,0.213,0,0,,0.213
Norway,NOR,1991,,0.209,0,0,,0.209
Norway,NOR,1992,,0.227,0,0,,0.227
Norway,NOR,1993,,0.243,0,0,,0.243
Norway,NOR,1994,,0.27,0,0,,0.27
Norway,NOR,1995,,0.289,0,0,,0.289
Norway,NOR,1996,,0.303,0,0,,0.303
Norway,NOR,1997,,0.241,0,0,,0.241
Norway,NOR,1998,,0.27,0,0,,0.27
Norway,NOR,1999,,0.273,0.014276,0,,0.287276
Norway,NOR,2000,,0.256,0.030199,0,,0.286199
Norway,NOR,2001,,0.255,0.028758,0,,0.283758
Norway,NOR,2002,,0.25,0.038903,0,,0.288903
Norway,NOR,2003,,0.33,0.219796,0,,0.549796
Norway,NOR,2004,,0.359,0.259519,0,,0.618519
Norway,NOR,2005,,0.333,0.50703,0,,0.84003
Norway,NOR,2006,,0.388,0.636,0,,1.024
Norway,NOR,2007,,0.386,0.892,0,,1.278
Norway,NOR,2008,,0.397,0.913,0.007355096,,1.317355096
Norway,NOR,2009,,0.227,0.977,0.00765,,1.21165
Norway,NOR,2010,,0.35,0.879,0.00801,,1.23701
Norway,NOR,2011,,0.367,1.283,0.00837,,1.65837
Norway,NOR,2012,,0.357,1.548,0.008799041,,1.913799041
Norway,NOR,2013,,0.335,1.881,0.00927,,2.22527
Norway,NOR,2014,,0.259,2.217,0.01053,,2.48653
Norway,NOR,2015,,0.197,2.515,0.012825,,2.724825
Norway,NOR,2016,,0.197539726,2.115742,0.019132274,,2.332414
Pakistan,PAK,1965,,0,0,0,,0
Pakistan,PAK,1966,,0,0,0,,0
Pakistan,PAK,1967,,0,0,0,,0
Pakistan,PAK,1968,,0,0,0,,0
Pakistan,PAK,1969,,0,0,0,,0
Pakistan,PAK,1970,,0,0,0,,0
Pakistan,PAK,1971,,0,0,0,,0
Pakistan,PAK,1972,,0,0,0,,0
Pakistan,PAK,1973,,0,0,0,,0
Pakistan,PAK,1974,,0,0,0,,0
Pakistan,PAK,1975,,0,0,0,,0
Pakistan,PAK,1976,,0,0,0,,0
Pakistan,PAK,1977,,0,0,0,,0
Pakistan,PAK,1978,,0,0,0,,0
Pakistan,PAK,1979,,0,0,0,,0
Pakistan,PAK,1980,,0,0,0,,0
Pakistan,PAK,1981,,0,0,0,,0
Pakistan,PAK,1982,,0,0,0,,0
Pakistan,PAK,1983,,0,0,0,,0
Pakistan,PAK,1984,,0,0,0,,0
Pakistan,PAK,1985,,0,0,0,,0
Pakistan,PAK,1986,,0,0,0,,0
Pakistan,PAK,1987,,0,0,0,,0
Pakistan,PAK,1988,,0,0,0,,0
Pakistan,PAK,1989,,0,0,0,,0
Pakistan,PAK,1990,,0,0,0,,0
Pakistan,PAK,1991,,0,0,0,,0
Pakistan,PAK,1992,,0,0,0,,0
Pakistan,PAK,1993,,0,0,0,,0
Pakistan,PAK,1994,,0,0,0,,0
Pakistan,PAK,1995,,0,0,0,,0
Pakistan,PAK,1996,,0,0,0,,0
Pakistan,PAK,1997,,0,0,0,,0
Pakistan,PAK,1998,,0,0,0,,0
Pakistan,PAK,1999,,0,0,0,,0
Pakistan,PAK,2000,,0,0,0,,0
Pakistan,PAK,2001,,0,0,0,,0
Pakistan,PAK,2002,,0,0,0,,0
Pakistan,PAK,2003,,0,0,0,,0
Pakistan,PAK,2004,,0,0,0,,0
Pakistan,PAK,2005,,0,0,0,,0
Pakistan,PAK,2006,,0,0,0,,0
Pakistan,PAK,2007,,0,0,0,,0
Pakistan,PAK,2008,,0,0,0,,0
Pakistan,PAK,2009,,0,0,0,,0
Pakistan,PAK,2010,,0,0,0.0075375,,0.0075375
Pakistan,PAK,2011,,0,0.0048,0.02345,,0.02825
Pakistan,PAK,2012,,0,0.00535,0.054586644,,0.059936644
Pakistan,PAK,2013,,0,0.15179,0.122275,,0.274065
Pakistan,PAK,2014,,0.154,0.45186,0.2219375,,0.8277975
Pakistan,PAK,2015,,0.308,0.704002873,0.3140625,,1.326065373
Pakistan,PAK,2016,,0.308843836,1.12523502,0.520672603,,1.954751458
Peru,PER,1965,,0,0,0,,0
Peru,PER,1966,,0,0,0,,0
Peru,PER,1967,,0,0,0,,0
Peru,PER,1968,,0,0,0,,0
Peru,PER,1969,,0,0,0,,0
Peru,PER,1970,,0,0,0,,0
Peru,PER,1971,,0.227,0,0,,0.227
Peru,PER,1972,,0.227,0,0,,0.227
Peru,PER,1973,,0.23,0,0,,0.23
Peru,PER,1974,,0.266,0,0,,0.266
Peru,PER,1975,,0.266,0,0,,0.266
Peru,PER,1976,,0.245,0,0,,0.245
Peru,PER,1977,,0.242,0,0,,0.242
Peru,PER,1978,,0.215,0,0,,0.215
Peru,PER,1979,,0.163,0,0,,0.163
Peru,PER,1980,,0.085,0,0,,0.085
Peru,PER,1981,,0.076,0,0,,0.076
Peru,PER,1982,,0.151,0,0,,0.151
Peru,PER,1983,,0.145,0,0,,0.145
Peru,PER,1984,,0.142,0,0,,0.142
Peru,PER,1985,,0.169,0,0,,0.169
Peru,PER,1986,,0.154,0,0,,0.154
Peru,PER,1987,,0.136,0,0,,0.136
Peru,PER,1988,,0.136,0,0,,0.136
Peru,PER,1989,,0.145,0,0,,0.145
Peru,PER,1990,,0.136,0,0,,0.136
Peru,PER,1991,,0.133,0,0,,0.133
Peru,PER,1992,,0.133,0,0,,0.133
Peru,PER,1993,,0.109,0,0,,0.109
Peru,PER,1994,,0.119,0,0,,0.119
Peru,PER,1995,,0.142,0,0,,0.142
Peru,PER,1996,,0.137,0.0004,0,,0.1374
Peru,PER,1997,,0.154,0.0006,0,,0.1546
Peru,PER,1998,,0.126,0.0005,0,,0.1265
Peru,PER,1999,,0.139,0.0006,0,,0.1396
Peru,PER,2000,,0.158,0.0008,0,,0.1588
Peru,PER,2001,,0.163,0.0012,0,,0.1642
Peru,PER,2002,,0.186,0.0012,0,,0.1872
Peru,PER,2003,,0.196,0.0012,0,,0.1972
Peru,PER,2004,,0.153,0.0012,0,,0.1542
Peru,PER,2005,,0.348,0.0012,0,,0.3492
Peru,PER,2006,,0.348,0.0012,0,,0.3492
Peru,PER,2007,,0.417,0.0012,0,,0.4182
Peru,PER,2008,,0.46,0.0012,0,,0.4612
Peru,PER,2009,,0.46,0.0012,0,,0.4612
Peru,PER,2010,,0.673,0.0012,0,,0.6742
Peru,PER,2011,,0.675,0.0012,0,,0.6762
Peru,PER,2012,,0.668,0.0012,0.0597,,0.7289
Peru,PER,2013,,0.96,0.0012,0.1969,,1.1581
Peru,PER,2014,,1.291,0.2575,0.1993,,1.7478
Peru,PER,2015,,1.073987467,0.594374131,0.230255343,,1.898616941
Peru,PER,2016,,1.216188928,1.0148544,0.241632,,2.472675328
Philippines,PHL,1965,,0,0,0,,0
Philippines,PHL,1966,,0,0,0,,0
Philippines,PHL,1967,,0,0,0,,0
Philippines,PHL,1968,,0,0,0,,0
Philippines,PHL,1969,,0,0,0,,0
Philippines,PHL,1970,,0,0,0,,0
